http://www.nytimes.com/2009/11/13/arts/design/13arts-WATERFALLSAR_BRF.html	ARTS, BRIEFLY; 'Waterfalls' Artist To Create a Bridge	Olafur Eliasson, below, the Danish-Icelandic artist who created the temporary waterfalls in New York's East River last year, is at work on a project that will give the residents of another city a different way of looking at a nearby body of water. On Wednesday, the city of Copenhagen said that Mr. Eliasson would create a bridge there, called
http://movies.nytimes.com/2009/11/13/movies/13tennineeight.html	MOVIE REVIEW | 'TEN9EIGHT: SHOOT FOR THE MOON'; Film in Review	Mary Mazzio's ''Ten9Eight: Shoot for the Moon,'' a tirelessly inspirational documentary about teenagers competing in a nationwide business contest, is playing in seven cities in the theaters of one of its corporate sponsors, AMC Entertainment. (The screenings are tied to Global Entrepreneurship Week, which begins on Monday.) It's the type of film
http://www.nytimes.com/2009/11/13/arts/music/13rattle.html	MUSIC REVIEW | BERLIN PHILHARMONIC; Brahms Alone, and With Schoenberg's Big Tweak	Just 22 hours after the last notes were sounded in Carnegie Hall's adventurous festival of Chinese music, Carnegie returned to its bread-and-butter business of presenting international orchestras in mostly standard repertory. But for listeners who found that prospect less exciting than further explorations of new music and exotica might have been,
http://query.nytimes.com/gst/fullpage.html?res=9407E4DA1E3AF930A25752C1A96F9C8B63	The Listings	CLASSICAL Full reviews of recent music performances: nytimes.com/music. Opera 'LA DAMNATION DE FAUST' (Saturday and Tuesday) The most talked-about element of Robert Lepage's production of Berlioz's ''Damnation de Faust,'' introduced last year, was its stunning use of interactive video. Detailed images -- of grassy fields, fiery hells and more --
http://www.nytimes.com/2009/11/13/arts/design/13song.html	ART REVIEW | 'A SONG FOR THE HORSE NATION'; Brief, Productive Love Affair With 'Big Dog'	When Christopher Columbus first came to America, there were no natives on horseback to greet him. That is not only because he landed on an island in the Bahamas. It's also because there were no horses in the New World. They originated here 40 million years ago and spread to other parts of the globe, but by 1492 horses had been extinct in the
http://www.nytimes.com/2009/11/13/arts/music/13jazz.html	The Listings	JAZZ Full reviews of recent jazz concerts: nytimes.com/music. NOAH BAERMAN GROUP (Thursday) Noah Baerman, a modern-minded young pianist and educator, presents a new commission, ''Know Thyself,'' for an ensemble that includes the saxophonists Wayne Escoffery and Erica Von Kleist, the guitarist Amanda Monaco and the vibraphonist Chris Dingman. At 9
http://tv.nytimes.com/2009/11/13/arts/television/13collision.html	TELEVISION REVIEW | 'MASTERPIECE CONTEMPORARY: COLLISION'; Unsnarling a Knotty Ball of Secrets, British Style	''Collision,'' a two-week ''Masterpiece Contemporary'' mini-series beginning on Sunday on PBS, raises an old but always pertinent question: why are the British so much better at this sort of thing than we are? This rule applies even with a middling production like ''Collision,'' which gets a little lugubrious over the course of its three and a half
http://www.nytimes.com/2009/11/13/arts/13bspare.html	Spare Times: New York Fall Foliage	It's been a confusing few weeks. As we have entered Eastern Standard Time, the temperature has risen to levels not seen since, well, trick-or-treaters were sweating in their costumes two weeks ago. The weather, as unpredictable as it may be for anything besides conversation, has been good for one thing: it has produced a great display of fall
http://www.nytimes.com/2009/11/13/theater/13arts-SCHOOLCANPER_BRF.html	ARTS, BRIEFLY; School Can Perform 'Rent' and 'Laramie'	A ruling by a Nevada district court judge will allow students at a Las Vegas area high school to perform ''Rent'' and ''The Laramie Project'' despite the objections of parents who were seeking an injunction to prevent them, The Las Vegas Review-Journal reported. Students at Green Valley High School in Henderson will be allowed to perform both shows
http://www.nytimes.com/2009/11/13/arts/music/13pop.html	The Listings	POP Full reviews of recent concerts: nytimes.com/music. AFI (Friday) AFI gives its slithery, death-and-gloom-obsessed songs a jolt of fierce energy by reaching back to the anthemic hard-core punk of 1980s groups like Agnostic Front (as well as to '90s pop-punkers like Green Day). At 8 p.m., Roseland Ballroom, 239 West 52nd Street, Manhattan , (212)
http://query.nytimes.com/gst/fullpage.html?res=9E05E6D8133CF930A25752C1A96F9C8B63	ARTS, BRIEFLY; Journalist Gets Book Deal	Euna Lee, a journalist who was arrested by North Korea and jailed for nearly five months, will write a book for the Broadway Books imprint of the Crown Publishing Group detailing her experiences. Ms. Lee, a producer for Current TV, was arrested with a colleague, Laura Ling, on March 17 while filming at the border between China and North Korea. In
http://theater2.nytimes.com/2009/11/13/theater/reviews/13fish.html	THEATER REVIEW | 'RED SEA FISH'; A Tough Dad, a Weak Son, a Dead Mom: The Usual	As soon as Ray, a working-class English brute wearing a white mask of skin cream, finishes off the first scene with the zinger ''Let the freak show commence,'' it's clear that ''Red Sea Fish'' doesn't take place in the dreary British flat onstage so much as in the imagination of the author. Would a thuggish thief say something so flamboyant? And
http://www.nytimes.com/2009/11/13/arts/design/13art.html	The Listings	ART Museums and galleries are in Manhattan unless otherwise noted. Full reviews of recent art shows: nytimes.com/art. Museums AMERICAN FOLK ART MUSEUM: 'THOMAS CHAMBERS (1808-1869): AMERICAN MARINE AND LANDSCAPE PAINTER,' through March 7. With this extraordinary show, a star is born, or rediscovered, or at least given a big museum survey for the
http://movies.nytimes.com/2009/11/13/movies/13uncertainty.html	MOVIE REVIEW | 'UNCERTAINTY'; Lovers Cross a Bridge, In More Ways Than One	''Uncertainty'' is a taut, skillful exercise in cinematic clockwork concocted by Scott McGehee and David Siegel, the talented directors of ''The Deep End'' and ''Bee Season.'' Written by the two men, with dialogue largely improvised by the actors, the movie splits into parallel stories after an opening scene in which young lovers, Bobby Thompson
http://query.nytimes.com/gst/fullpage.html?res=9D06E7DC1E3AF930A25752C1A96F9C8B63	What's On Today	9 P.M. (13, 49) BILL MOYERS JOURNAL Mr. Moyers interviews Anna Deavere Smith, above, who, in her one-woman play ''Let Me Down Easy'' -- created over nine years and based on more than 300 interviews -- gives voice to questions about life, death, sickness and the topic of the moment, health care. 10 A.M. (ABC) RACHAEL RAY Five firefighters compete in
http://www.nytimes.com/2009/11/13/arts/13kids.html	Spare Times For Children	FOR CHILDREN 'ADVENTURES WITH DORA AND DIEGO' (Friday through Sunday, and Tuesday through Thursday) The young Latino stars of the Nickelodeon animated television series ''Dora the Explorer'' and ''Go, Diego, Go!'' have taken their expeditions into new territory at the Children's Museum of Manhattan, whose exhibition has separate Dora and Diego
http://www.nytimes.com/2009/11/13/theater/13performing.html	When Courageous Artists Ripped Holes in the Iron Curtain	IN 1985 a dissident troupe of Polish actors called Theater of the Eighth Day defied the ruling Communist Party and its censors by creating a play about the bleakness of daily life under martial law, imposed from 1981 to 1983. With ragged costumes and only a few props -- most notably a sailboat that symbolized the dream of escape -- the actors
http://www.nytimes.com/2009/11/13/arts/design/13warhol.html	ART; Long-Term Return: Warhol's Money Factory	Whenever you stand back for a panoramic look at the contemporary art world -- that confection of bucks, puff and street smarts -- you realize afresh that Andy Warhol was the daddy of it all. And that was confirmed yet again at Sotheby's on Wednesday night, when his 1962 silk-screen painting ''200 One Dollar Bills'' sold for $43.7 million (including
http://query.nytimes.com/gst/fullpage.html?res=9D04EED9123FF930A25752C1A96F9C8B63	Art in Review	EVELYNE AXELL 'Axell's Paradise: Last Works (1971-72) Before She Vanished' Broadway 1602 1182 Broadway, at 28th Street, Through Nov. 21 No longer content to be objects of the lubricious male gaze, a few brave women took the representation of sexuality into their own hands in the 1960s. One was Dorothy Iannone, whose explicit, autobiographical
http://query.nytimes.com/gst/fullpage.html?res=9E03EED81F3AF930A25752C1A96F9C8B63	The Listings	THEATER Approximate running times are in parentheses. Theaters are in Manhattan unless otherwise noted. Full reviews of current shows, additional listings, showtimes and tickets: nytimes.com/theater. Previews and Openings 'THE AGE OF IRON' In previews; opens on Nov. 22. Brian Kulick stages this retelling of the Trojan War using ''Troilus and
http://www.nytimes.com/2009/11/13/books/13arts-ANUNFORTUNAT_BRF.html	ARTS, BRIEFLY; An Unfortunate Event for HarperCollins	Lemony Snicket, the pseudonym of Daniel Handler, right,and the author of the bestselling ''Series of Unfortunate Events'' books, has agreed to sell the North American rights to publish a new four-part series to Little, Brown & Company, moving from HarperCollins. The first volume in the new series is scheduled to be published by Little, Brown Books
http://movies.nytimes.com/2009/11/13/movies/13turninggreen.html	MOVIE REVIEW | 'TURNING GREEN'; Pretty Village, Gloomy Boy	''I wasn't born here. I only live here. And I'm sure as hell not going to die here,'' declares James Powers (Donal Gallery), the hormonally supercharged 16-year-old narrator of ''Turning Green.'' The setting for this whimsical dirty joke of a movie is a picturesque Irish village in which James and his 11-year-old brother, Pete (Killian Morgan),
http://movies.nytimes.com/2009/11/13/movies/13ohmygod.html	MOVIE REVIEW | 'OH MY GOD?'; An Around-the-World Trip To Ask an Age-Old Question	Ringo Starr, Hugh Jackman, Bob Geldof and Seal, among others -- get pride of place in the credits of ''Oh My God?,'' Peter Rodger's picturesque but shallow inquiry into the meaning of God. The film, which Mr. Rodger directed, wrote, produced and photographed on location in nearly two dozen countries, is the documentary equivalent of a spiritually
http://movies.nytimes.com/2009/11/13/movies/13fantastic.html	MOVIE REVIEW | 'FANTASTIC MR. FOX'; Don't Count Your Chickens	''Fantastic Mr. Fox'' is a proudly analog animated entertainment, making its handmade way into a marketplace glutted with digital goodies. Next to the three-dimensional, computer-generated creatures that swoop and soar off the screen these days, the furry talking animals on display here, with their matted pelts, jerky movements and porcelain eyes,
http://movies.nytimes.com/2009/11/13/movies/13pirateradio.html	MOVIE REVIEW | 'PIRATE RADIO'; Rock Boys' Adventure, With BBC as the Enemy	Boys will be boys and at often top volume in ''Pirate Radio,'' Richard Curtis's fanciful fiction about rebel broadcasters who, in the mid-1960s, blasted British airwaves and eardrums with the Stones, the Kinks and the Who, among other youth-quaking greats of the era. Stuffed with playful character actors and carpeted with wall-to-wall tunes, the
http://www.nytimes.com/2009/11/13/arts/design/13modernism.html	ART REVIEW | 'MODERNISM + ART20'; A One-Stop Eyeful Of Mediums	Which is better: a mediocre work of art or an outstanding design object? This question buzzes about Modernism + Art20, the new two-in-one art and design fair at the Park Avenue Armory through Monday. An answer never emerges, possibly because there really isn't one, and therein lies some of the fun of this hybrid show. As the title suggests, this
http://movies.nytimes.com/2009/11/13/movies/13messenger.html	MOVIE REVIEW | 'THE MESSENGER'; Delivering Bad News And Truths About War	At one point in ''The Messenger'' a soldier, just back from an overseas tour of duty, is telling a story during a welcome-home party with some friends. It starts out as a funny reminiscence of a local character he knew in Iraq, but when the anecdote takes a gruesome turn, the laughter is replaced by uncomfortable silence. Nobody gets the point of
http://query.nytimes.com/gst/fullpage.html?res=9C06EFD9123FF930A25752C1A96F9C8B63	Art in Review	MATTHEW RITCHIE 'Line Shot' Andrea Rosen Gallery 525 West 24th Street, Chelsea Through Nov. 21 It is hard to know if Matthew Ritchie is a genuine polymath or a painter with too many ideas for his own good. The canvases in his latest New York gallery show are some of the best of his career. They have lost the small mythological figures, scribbled
http://www.nytimes.com/2009/11/13/arts/13arts-ITSALLABOUTT_BRF.html	ARTS, BRIEFLY; It's 'All About' Them	In recent days, Dame Edna Everage, below at top, and Michael Feinstein, bottom, have been sniping back and forth about their similarly titled Broadway shows, ''All About Me'' (his) and ''It's All About Me'' (hers). (He: ''Titles are not copyrightable. I wish Ms. Edna well. I've heard of her.'') (She: ''I'm sure Mrs. Feinstein is very proud of her
http://www.nytimes.com/2009/11/13/arts/13bkids.html	Spare Times for Children: 'Matthew Takes Mannahatta'	Thanksgiving today may bring no threats of marauding animals or Indian raids, but certain risks are inescapable. Now the wild beasts tend to lurk in the back seat of the family automobile, while the flying arrows, though verbal, still sting. That's the atmosphere at the start of ''Matthew Takes Mannahatta,'' a refreshingly clever musical for
http://www.nytimes.com/2009/11/13/arts/music/13dudamel.html	Hollywood Swoons Over That Hair, That Baton	They drew the line at the bobble-head doll. But the Los Angeles Philharmonic shop offers plenty of mugs and T-shirts splashed with the arms-outstretched image of its new maestro, Gustavo Dudamel. In fact, his face has been plastered across town on buses, billboards and banners marching down Sunset Strip. Children mob him for autographs. (He signs
http://movies.nytimes.com/2009/11/13/movies/13fatima.html	MOVIE REVIEW | 'THE HAND OF FATIMA'; Film in Review	Fans of the writer and musician Robert Palmer, who was chief pop-music critic of The New York Times from 1981 to 1988, should not come to the documentary ''The Hand of Fatima'' expecting a comprehensive look at his life, his writing or his role in American music. The film's director, Augusta Palmer, is Robert Palmer's daughter, and she has a
http://www.nytimes.com/2009/11/13/arts/design/13jain.html	ART REVIEWS | 'VICTORIOUS ONES,' 'PEACEFUL CONQUERORS'; Compassionate Masters Of the Universe	First, do no harm. That's the bottom-line rule of Jainism, one of the three major homegrown religions in India. To believers, all living things, from whales to humans to flu bugs, have souls and, karmically speaking, all souls are equal. If you go thrashing and stomping your way through the average day, as most of us do, you're bound to be injuring
http://movies.nytimes.com/2009/11/13/movies/13kunstler.html	MOVIE REVIEW | 'WILLIAM KUNSTLER: DISTURBING THE UNIVERSE'; Radical Lawyer's Appeal (and Rebuttal)	For William Kunstler, the wild-haired, radical civil rights lawyer with the raspy voice who became a left-wing political star in the late 1960s, Michelangelo's statue of David symbolized how he saw himself. A photograph of the statue that morphs into a drawing of David twirling his slingshot is a recurrent image in the crisply made, largely
http://www.nytimes.com/2009/11/13/arts/13arts-TONYNTINAINU_BRF.html	ARTS, BRIEFLY; 'Tony n' Tina' In Union Talks	The musicians' union and the producers of the New York show ''Tony n' Tina's Wedding'' have made a preliminary move toward resolving a labor dispute, though the producers challenged the union's account that its members were locked out of the show. Performers with Local 802 of the American Federation of Musicians have not played in the show since
http://movies.nytimes.com/2009/11/13/movies/13women.html	MOVIE REVIEW | 'WOMEN IN TROUBLE'; Film in Review	To judge by the swelling bosoms spilling out of the frame, the lingerie bill for ''Women in Trouble'' must have been estimable. An ensemble piece that never coheres despite a clutch of appealing actresses -- notably Carla Gugino and Emmanuelle Chriqui -- this movie was written and directed by Sebastian Gutierrez, whose screenplay credits include
http://www.nytimes.com/2009/11/13/arts/design/13antiques.html	ANTIQUES; Arts and Crafts Items That Aren't Often Seen	John H. Bryan, a former chief executive of the Sara Lee Corporation, owns an estate near Chicago that looks like a museum of early 1900s design but is not, at least not yet. On a 150-acre former dairy farm in Lake Bluff, Ill., named Crab Tree Farm, he has spent two decades setting up period rooms in 1910s barns and other scattered outbuildings.
http://www.nytimes.com/2009/11/13/movies/13movies.html	The Listings	MOVIES Ratings and running times are in parentheses; foreign films have English subtitles. Full reviews of all current releases, movie trailers, showtimes and tickets: nytimes.com/movies. 'AMELIA' (PG, 1:51) Amelia Earhart takes another dreadful nose dive in a stilted, dull biopic from Mira Nair that turns the pioneering adventurer (Hilary Swank)
http://www.nytimes.com/2009/11/13/arts/music/13ariodante.html	MUSIC REVIEW | JUILLIARD OPERA; A Condemned Princess, Freed With Global Voices	Handel, an artist with a strong claim to being the greatest showman of the 18th century, was under the gun when he created ''Ariodante'' for the first production mounted by his Italian opera company at its new home, Covent Garden, in 1735. Faced with a waning English taste for Italian opera and challenged by a new rival company that had lured away
http://query.nytimes.com/gst/fullpage.html?res=9C00E3D7153CF930A25752C1A96F9C8B63	BOOKS OF THE TIMES; Impresario Of and for The People	FREE FOR ALL Joe Papp, the Public and the Greatest Theater Story Ever Told By Kenneth Turan and Joseph Papp Illustrated. 593 pages. Doubleday. $39.95. One of the best lines in ''Free for All,'' the big, bouncy new oral history of Joseph Papp and the Public Theater, isn't about Papp at all. It's about the mesmerizing effect the director Mike Nichols
http://www.nytimes.com/2009/11/13/arts/dance/13dance.html	The Listings	DANCE Full reviews of recent performances: nytimes.com/dance. JANIS BRENNER AND DANCERS (Friday through Sunday) This program spanning more than 40 years of dance offers a range of work, including Meredith Monk's ''Break'' (1964), Murray Louis's ''Figura'' (1978) and Ms. Brenner's new ''Dancing in Absentia,'' a homage to the many dancers lost to the
http://www.nytimes.com/2009/11/13/arts/13iht-melik13.html	Sotheby's, in a Dazzling Sale, Nets $134 Million	NEW YORK -- In one of the most stunning performances ever on the contemporary art market scene, Sotheby's sold on Wednesday evening 52 paintings, drawings and three-dimensional works, ranging from the 1950s to the present time, for a total of $134.44 million. This figure exceeded the highest expectations by more than a third, a rare occurrence
http://www.nytimes.com/2009/11/12/arts/dance/12serenade.html	DANCE REVIEW | 'SERENADE/THE PROPOSITION'; Lincoln's History, Melded With a Choreographer's	Past, present, future. History, memory, experience. The recasting of history through memory and experience. All of these slippery subjects are the matter of Bill T. Jones's ''Serenade/The Proposition,'' an hourlong work that reaffirms this artist's gift for creating powerful theater but reveals little of sustained choreographic interest. Perhaps
http://www.nytimes.com/2009/11/12/crosswords/bridge/12card.html	BRIDGE; For District 24 Qualifiers, One Deal Was a Standout	The three pairs that will represent District 24 (New York City and Long Island) in the North American Open Pairs Championship in Reno, Nev., next March will be Jared Lilienstein and Michael Polowan of New York; Alan Miller of New York and Alex Ornstein of Roslyn Heights, N.Y.; and Simon Erlich and Jeffrey Rothstein of New York. The qualifying
http://www.nytimes.com/2009/11/12/books/12agassi.html	A Team, But Watch How You Put It	Andre Agassi's new memoir, ''Open,'' is an unusual addition to the shelves of jock autobiography. For one thing it's honest in a way that such books seldom are. Mr. Agassi famously admits that he took crystal meth and lied about it, and that he sometimes tanked matches he had no interest in playing. He also reveals that to amuse himself he lighted
http://query.nytimes.com/gst/fullpage.html?res=9406E4D8103AF931A25752C1A96F9C8B63	ARTS, BRIEFLY; Underwood Is No. 1	Carrie Underwood's new album, ''Play On'' (19/Arista Nashville), easily reached the top of the Billboard chart this week, outselling Michael Jackson and new releases by Andrea Bocelli and Weezer. ''Play On,'' the third album for Ms. Underwood, below, and her second to reach No. 1, sold 318,000 copies in the United States last week, according to
http://query.nytimes.com/gst/fullpage.html?res=9C00E6D8103AF931A25752C1A96F9C8B63	ARTS, BRIEFLY; Paris And New York To Swap Ballet Dancers	Over the years France has given New York everything from the Statue of Liberty to Daniel Boulud, and now, in its latest act of trans-Atlantic generosity, it plans to lend the city two dancers from the Paris Opera Ballet. The New York City Ballet said Aurélie Dupont and Mathias Heymann will perform at City Ballet's opening-night benefit on Nov. 24.
http://www.nytimes.com/2009/11/12/arts/dance/12fog.html	DANCE REVIEW | TERE O'CONNOR; Exploring the Softer Side of a Choreographer's Skills	Tere O'Connor is a master of the quick fade, in which emotions and movement bubble up and vanish with little warning. In his dense choreography, transitions defy logic, meaning is made purposely hazy, and the art of subterfuge is omnipresent. As his new piece ''Wrought Iron Fog'' attests, this can work for and against him. Performed at Dance
http://www.nytimes.com/2009/11/12/theater/12greeks.html	The Anguish of War for Today's Soldiers, Explored by Sophocles	The ancient Greeks had a shorthand for the mental anguish of war, for post-traumatic stress disorder and even for outbursts of fratricidal bloodshed like last week's shootings at Fort Hood. They would invoke the names of mythological military heroes who battled inner demons: Achilles, consumed by the deaths of his men; Philoctetes, hollowed out
http://theater2.nytimes.com/2009/11/12/theater/reviews/12savannah.html	THEATER REVIEW | 'SAVANNAH BLACK & BLUE'; A Woman's Tough Climb to the Police Force	The lot of police officers isn't easy, and for black women on the force it's much harder. That would be the view of ''Savannah Black & Blue,'' the tale of one such officer in the New York Police Department. The playwright, Raymond Jones, knows the milieu. According to press materials for this Negro Ensemble Company production, Mr. Jones, a
http://query.nytimes.com/gst/fullpage.html?res=950CE5DF143BF931A25752C1A96F9C8B63	What's On Today	7:30 P.M. (SNY) METS YEARBOOK SportsNet New York turns back the clock to 1971 -- when Ralph Kiner could be found giving Ken Singleton hitting tips at Al Lang Field in St. Petersburg, Fla., and Satchel Paige pitched at an old-timers' game -- in the first of 27 recently unearthed half-hour films from 1962 to 1988 starring the New York Mets. Some of
http://www.nytimes.com/2009/11/12/arts/12iht-melik12.html	With Panache, Christie's Pulls in $74 Million	NEW YORK -- In a remarkably successful auction of post-World War II and contemporary art, 39 paintings, drawings and three-dimensional works sold on Tuesday at Christie's for $74.15 million. The total nearly matched the middle estimate and only seven lots failed to find takers. The enthusiastic response elicited by works of every possible
http://www.nytimes.com/2009/11/12/books/12book.html	BOOKS OF THE TIMES; For Master Of Surreal, This Cast Feels Real	UNDER THE DOME By Stephen King 1,074 pages. Scribner. $35. ''Under the Dome'' gravely threatens Stephen King's status as a mere chart-busting pop cultural phenomenon. It has the scope and flavor of literary Americana, even if Mr. King's particular patch of American turf is located smack in the middle of the Twilight Zone. It dispenses with his
http://www.nytimes.com/2009/11/12/arts/design/12zaha.html	ARCHITECTURE REVIEW; Modern Lines for the Eternal City	What would Pope Urban VIII have made of Maxxi, the new museum of contemporary art designed by Zaha Hadid on the outskirts of this city's historic quarter? My guess is that he would have been ecstatic. This 17th-century pope, one of the most prominent cultural patrons in Roman history, understood that great cities are not frozen in time. He loved
http://www.nytimes.com/2009/11/12/arts/television/12arts-SESAMESTREET_BRF.html	ARTS, BRIEFLY; 'Sesame Street' Responds to Dispute	An executive for Sesame Workshop, the nonprofit organization that produces ''Sesame Street,'' said a segment on the show that upset political conservatives was ''equal-opportunity parody'' that made fun of both CNN and Fox News. The skit featured Oscar the Grouch, above, as a reporter for the Grouch News Network (abbreviated as GNN). When his work
http://tv.nytimes.com/2009/11/12/arts/television/12ultimate.html	TELEVISION REVIEW | 'ULTIMATE FACTORIES'; New Cars for the Subway, Old Ones for the Deep	Why is it that in a program about the construction of brand-spanking-new New York City subway cars, the most satisfying moment comes when we see some old New York City subway cars being hurled into the ocean? Strange but true. Thursday's episode of the National Geographic Channel's ''Ultimate Factories'' pays a visit to the plants that produce the
http://www.nytimes.com/2009/11/12/arts/design/12arts-NEWDIRECTORS_BRF.html	ARTS, BRIEFLY; New Directors Named At Tate and in Venice	The Tate Gallery said on Wednesday that it had appointed Penelope Curtis the director of its Tate Britain museum in London. The Tate said Ms. Curtis has served since 1999 as curator of the Henry Moore Institute in Leeds and has overseen the acquisition of many works for the institute's sculpture collection. Elsewhere, Artinfo reported that the
http://www.nytimes.com/2009/11/12/arts/music/12hall.html	MUSIC REVIEW | JIM HALL; Settling Naturally Into a Stage Of Comfort	The guitarist Jim Hall imbues his music with a deep, companionable rightness. His tone, dry and warm, suggests an extension of his personality. His deployment of notes, economical but fluid, complements an unassuming spirit of inquiry. And there's a naturalistic ease behind his relationship with the guitar, which partly explains his pull among
http://query.nytimes.com/gst/fullpage.html?res=9D04E4D8103AF931A25752C1A96F9C8B63	ARTS, BRIEFLY; Executors Named For Jackson Estate	A Superior Court judge in Los Angeles named two longtime associates of Michael Jackson as executors of his estate on Tuesday, dismissing a challenge filed by Mr. Jackson's father, Joe, Reuters reported. Judge Mitchell Beckloff named the lawyer John G. Branca and the music executive John McClain executors of the estate, which is expected to take in
http://www.nytimes.com/2009/11/12/arts/television/12call.html	VIDEO GAME REVIEW | CALL OF DUTY: MODERN WARFARE 2; Choices in Infiltrating a Terrorist Cell	No game this year will be more controversial and more easily misrepresented than Call of Duty: Modern Warfare 2. That is because it revolves around the most provocative, forcefully uncomfortable and emotionally disturbing scene yet built into interactive entertainment. Rather than survey the battlefield from a clinical distance, the game thrusts
http://www.nytimes.com/2009/11/12/arts/music/12symphony.html	MUSIC REVIEW; Sounds Of China, Unveiled Like an Iris	Over the last three weeks ensembles of all kinds have dropped into Carnegie Hall to explore the exchange of musical influences between China and the West as part of the hall's festival Ancient Paths, Modern Voices. The concerts have had colorful moments, some in performances by traditional ensembles of various kinds, but most in works for Western
http://www.nytimes.com/2009/11/12/arts/television/12arts-VAUDIENCEPLU_BRF.html	ARTS, BRIEFLY; 'V' Audience Plunges	The audience for ABC's ''V'' on Tuesday fell substantially from its premiere a week ago, attracting 10.6 million viewers compared with 14.4 million for its debut, according to Nielsen's estimates. The CBS show ''NCIS'' dominated the night with 20.2 million viewers as the network finished in first place over all, with a lineup that also included
http://www.nytimes.com/2009/11/12/arts/music/12arts-TYLERSAYSHEI_BRF.html	ARTS, BRIEFLY; Steven Tyler Says He Is Not Quitting Aerosmith	The shortest rift in rock music history has been healed as the estranged Aerosmith band mates Steven Tyler, far left, and Joe Perry, near left,reunited on Tuesday night, and Mr. Tyler said he was not leaving the group. Last week Mr. Perry, the band's guitarist, said Mr. Tyler quit, after Mr. Tyler gave an interview to a British music magazine
http://query.nytimes.com/gst/fullpage.html?res=9502E6DC173BF932A25752C1A96F9C8B63	ARTS, BRIEFLY; Shepard Fairey Wins Right to a New Lawyer	The street artist Shepard Fairey has won the right to a new lawyer in his suit against The Associated Press over the image that became his celebrated Barack Obama ''Hope'' poster. In a pretrial hearing Judge Alvin K. Hellerstein of the Southern District Court of New York also ruled that lawyers for The A.P. can depose Mr. Fairey and his departing
http://www.nytimes.com/2009/11/11/arts/design/11saarinen.html	DESIGN REVIEW | 'EERO SAARINEN: SHAPING THE FUTURE'; Making the Face of Modernism Familiar	The architect Eero Saarinen was often knocked for being the equivalent of a talented P.R. man. And on the surface at least, few architects did more to glamorize postwar corporate America. General Motors, I.B.M., CBS -- all eventually came knocking at his door. His architecture offered them the veneer of a supremely confident, progressive America,
http://www.nytimes.com/2009/11/11/arts/television/11prisoner.html	A 'Prisoner' With New Questions	Ian McKellen had already read the script of a new version of the late-1960s cult television series ''The Prisoner'' when he met the author, Bill Gallagher, last year at a London restaurant to discuss the project. As Mr. Gallagher recalls their first encounter, Mr. McKellen hugged him, then gently patted him on the head and asked, ''What goes on in
http://www.nytimes.com/2009/11/11/arts/11arts-GETTYANDEGYP_BRF.html	ARTS, BRIEFLY; Getty and Egypt To Work on Tut's Tomb	The Getty Conservation Institute in Los Angeles said on Tuesday that it had entered into a five-year partnership with Egypt to help conserve and manage the tomb of Tutankhamen, above, in the Valley of the Kings, near Luxor, whose striking wall paintings have been pocked with brown spots at least since the tomb's discovery in 1922. ''King Tut has
http://www.nytimes.com/2009/11/11/arts/music/11carol.html	MUSIC REVIEW | CAROL WINCENC; Flutist Evokes Poetry, Passion and Politics	To celebrate her 40th anniversary this season as a performer, the flutist Carol Wincenc devised a lively program for her appearance at Merkin Concert Hall on Monday evening, featuring works inspired by (among other things) the singing of a humpback whale, a nun who campaigns against the death penalty and Hasidic melodies. Ms. Wincenc was joined by
http://www.nytimes.com/2009/11/11/arts/television/11ghost.html	'Ghost Hunters' Seeks Spirits and Ratings	Jason Hawes and Grant Wilson are searching for ghosts. They walk toward a hallway inside Waverly Hills, a Kentucky sanatorium that attracts paranormal investigators like themselves. Camera crew in tow, Mr. Hawes says the owners of the decrepit building ''constantly see shadows back and forth.'' Then the hunters' thermal-imaging camera picks up a
http://query.nytimes.com/gst/fullpage.html?res=9C0DE1D61F38F932A25752C1A96F9C8B63	Mary Travers Is Praised for Her Voice and Words	Mary Travers of the 1960s folk group Peter, Paul and Mary, who died on Sept. 16 at 72, was remembered on Monday night for both her music and her part in awakening the political consciousness of the baby-boomer generation. In a four-hour memorial at Riverside Church in Morningside Heights, two dozen speakers, including Whoopi Goldberg, Pete Seeger,
http://www.nytimes.com/2009/11/11/arts/television/11arts-TWITTERBOOKA_BRF.html	ARTS, BRIEFLY; Twitter Book and Now TV Show	Justin Halpern, the author of a rather tartly named Twitter account, has landed a book deal and a deal with CBS for a comedy based on the premise. Mr. Halpern's Twitter account has more than 700,000 followers. According to The Hollywood Reporter, Mr. Halpern signed a book deal with HarperCollins last month and CBS decided there must be a television
http://www.nytimes.com/2009/11/11/arts/music/11vault.html	Historic Sounds of Newport, Newly Online	As the future of the Newport Jazz and Folk Festivals continues to unfold, its recorded past has suddenly been thrown open. Recently the festivals themselves almost disappeared, amid the financial collapse of their producing company, the Festival Network LLC. They returned last summer in a new guise, at their usual site, once George Wein, the
http://movies.nytimes.com/2009/11/11/movies/11seasons.html	MOVIE REVIEW | 'FOUR SEASONS LODGE'; In the Catskills, Holocaust Survivors Forge a Bond	The exuberant Jewish retirees gathering for their 26th summer at a modest Catskills bungalow colony in Andrew Jacobs's documentary ''Four Seasons Lodge'' appear like any group of older Americans on vacation. They socialize, eat, argue, sing and dance, chortle at the risqué gags of cabaret entertainers, try their best to maintain the colony's aging
