station_name,date,count
LIBERTY AVE-PENNSYLVANIA AV,2011-05-06,12714
LIBERTY AVE-PENNSYLVANIA AV,2011-05-20,11981
LIBERTY AVE-PENNSYLVANIA AV,2011-05-27,12362
LIBERTY AVE-PENNSYLVANIA AV,2011-06-03,11344
LIBERTY AVE-PENNSYLVANIA AV,2011-06-10,12433
LIBERTY AVE-PENNSYLVANIA AV,2011-06-17,12440
LIBERTY AVE-PENNSYLVANIA AV,2011-06-24,12200
LIBERTY AVE-PENNSYLVANIA AV,2011-07-01,12393
LIBERTY AVE-PENNSYLVANIA AV,2011-07-08,11470
LIBERTY AVE-PENNSYLVANIA AV,2011-07-15,12659
LIBERTY AVE-PENNSYLVANIA AV,2011-07-22,12103
LIBERTY AVE-PENNSYLVANIA AV,2011-07-29,12242
LIBERTY AVE-PENNSYLVANIA AV,2011-08-05,12414
LIBERTY AVE-PENNSYLVANIA AV,2011-08-12,11925
LIBERTY AVE-PENNSYLVANIA AV,2011-08-19,11657
LIBERTY AVE-PENNSYLVANIA AV,2011-08-26,11426
LIBERTY AVE-PENNSYLVANIA AV,2011-09-02,9373
LIBERTY AVE-PENNSYLVANIA AV,2011-09-09,11851
LIBERTY AVE-PENNSYLVANIA AV,2011-09-16,14500
LIBERTY AVE-PENNSYLVANIA AV,2011-09-23,14267
LIBERTY AVE-PENNSYLVANIA AV,2011-09-30,10821
LIBERTY AVE-PENNSYLVANIA AV,2011-10-07,14976
LIBERTY AVE-PENNSYLVANIA AV,2011-10-14,13637
LIBERTY AVE-PENNSYLVANIA AV,2011-10-21,14727
LIBERTY AVE-PENNSYLVANIA AV,2011-10-28,14755
LIBERTY AVE-PENNSYLVANIA AV,2011-11-04,14388
LIBERTY AVE-PENNSYLVANIA AV,2011-11-11,14029
LIBERTY AVE-PENNSYLVANIA AV,2011-11-18,15376
LIBERTY AVE-PENNSYLVANIA AV,2011-11-25,12273
LIBERTY AVE-PENNSYLVANIA AV,2011-12-02,15176
LIBERTY AVE-PENNSYLVANIA AV,2011-12-09,15427
LIBERTY AVE-PENNSYLVANIA AV,2011-12-16,15419
LIBERTY AVE-PENNSYLVANIA AV,2011-12-23,14585
LIBERTY AVE-PENNSYLVANIA AV,2011-12-30,10236
LIBERTY AVE-PENNSYLVANIA AV,2012-01-06,12613
LIBERTY AVE-PENNSYLVANIA AV,2012-01-13,14771
LIBERTY AVE-PENNSYLVANIA AV,2012-01-20,13547
LIBERTY AVE-PENNSYLVANIA AV,2012-01-27,13816
LIBERTY AVE-PENNSYLVANIA AV,2012-02-03,14629
LIBERTY AVE-PENNSYLVANIA AV,2012-02-10,14745
LIBERTY AVE-PENNSYLVANIA AV,2012-02-17,14303
LIBERTY AVE-PENNSYLVANIA AV,2012-02-24,11694
LIBERTY AVE-PENNSYLVANIA AV,2012-03-02,14254
LIBERTY AVE-PENNSYLVANIA AV,2012-03-09,14477
LIBERTY AVE-PENNSYLVANIA AV,2012-03-16,14389
LIBERTY AVE-PENNSYLVANIA AV,2012-03-23,14540
LIBERTY AVE-PENNSYLVANIA AV,2012-03-30,11280
LIBERTY AVE-PENNSYLVANIA AV,2012-04-06,13933
LIBERTY AVE-PENNSYLVANIA AV,2012-04-13,11937
LIBERTY AVE-PENNSYLVANIA AV,2012-04-20,14500
LIBERTY AVE-PENNSYLVANIA AV,2012-04-27,14098
LIBERTY AVE-PENNSYLVANIA AV,2012-05-04,14238
LIBERTY AVE-PENNSYLVANIA AV,2012-05-11,13705
LIBERTY AVE-PENNSYLVANIA AV,2012-05-18,13200
LIBERTY AVE-PENNSYLVANIA AV,2012-05-25,14430
LIBERTY AVE-PENNSYLVANIA AV,2012-06-01,12709
LIBERTY AVE-PENNSYLVANIA AV,2012-06-08,14127
LIBERTY AVE-PENNSYLVANIA AV,2012-06-15,12716
LIBERTY AVE-PENNSYLVANIA AV,2012-06-22,12527
LIBERTY AVE-PENNSYLVANIA AV,2012-06-29,12339
LIBERTY AVE-PENNSYLVANIA AV,2012-07-06,11166
LIBERTY AVE-PENNSYLVANIA AV,2012-07-13,12549
LIBERTY AVE-PENNSYLVANIA AV,2012-07-20,12210
LIBERTY AVE-PENNSYLVANIA AV,2012-07-27,12304
LIBERTY AVE-PENNSYLVANIA AV,2012-08-03,12045
LIBERTY AVE-PENNSYLVANIA AV,2012-08-10,11976
LIBERTY AVE-PENNSYLVANIA AV,2012-08-17,11939
LIBERTY AVE-PENNSYLVANIA AV,2012-08-24,12273
LIBERTY AVE-PENNSYLVANIA AV,2012-08-31,12810
LIBERTY AVE-PENNSYLVANIA AV,2012-09-07,12165
LIBERTY AVE-PENNSYLVANIA AV,2012-09-14,13323
LIBERTY AVE-PENNSYLVANIA AV,2012-09-21,12654
LIBERTY AVE-PENNSYLVANIA AV,2012-09-28,12817
LIVONIA AVE-VAN SINDEREN AV,2010-06-04,12022
LIVONIA AVE-VAN SINDEREN AV,2010-06-11,12896
LIVONIA AVE-VAN SINDEREN AV,2010-06-18,12790
LIVONIA AVE-VAN SINDEREN AV,2010-06-25,12934
LIVONIA AVE-VAN SINDEREN AV,2010-07-02,12841
LIVONIA AVE-VAN SINDEREN AV,2010-07-09,12211
LIVONIA AVE-VAN SINDEREN AV,2010-07-16,12487
LIVONIA AVE-VAN SINDEREN AV,2010-07-23,12652
LIVONIA AVE-VAN SINDEREN AV,2010-07-30,12522
LIVONIA AVE-VAN SINDEREN AV,2010-08-06,10549
LIVONIA AVE-VAN SINDEREN AV,2010-08-13,12451
LIVONIA AVE-VAN SINDEREN AV,2010-08-20,12425
LIVONIA AVE-VAN SINDEREN AV,2010-08-27,12032
LIVONIA AVE-VAN SINDEREN AV,2010-09-03,12510
LIVONIA AVE-VAN SINDEREN AV,2010-09-10,12706
LIVONIA AVE-VAN SINDEREN AV,2010-09-17,13143
LIVONIA AVE-VAN SINDEREN AV,2010-09-24,13073
LIVONIA AVE-VAN SINDEREN AV,2010-10-01,12244
LIVONIA AVE-VAN SINDEREN AV,2010-10-08,12774
LIVONIA AVE-VAN SINDEREN AV,2010-10-15,12404
LIVONIA AVE-VAN SINDEREN AV,2010-10-22,12939
LIVONIA AVE-VAN SINDEREN AV,2010-10-29,12977
LIVONIA AVE-VAN SINDEREN AV,2010-11-05,12878
LIVONIA AVE-VAN SINDEREN AV,2010-11-12,12920
LIVONIA AVE-VAN SINDEREN AV,2010-11-19,13237
LIVONIA AVE-VAN SINDEREN AV,2010-11-26,11903
LIVONIA AVE-VAN SINDEREN AV,2010-12-03,12685
LIVONIA AVE-VAN SINDEREN AV,2010-12-10,12949
LIVONIA AVE-VAN SINDEREN AV,2010-12-17,12434
LIVONIA AVE-VAN SINDEREN AV,2010-12-24,12382
LIVONIA AVE-VAN SINDEREN AV,2010-12-31,8994
LIVONIA AVE-VAN SINDEREN AV,2011-01-07,12343
LIVONIA AVE-VAN SINDEREN AV,2011-01-14,12443
LIVONIA AVE-VAN SINDEREN AV,2011-01-21,11830
LIVONIA AVE-VAN SINDEREN AV,2011-01-28,11928
LIVONIA AVE-VAN SINDEREN AV,2011-02-04,13519
LIVONIA AVE-VAN SINDEREN AV,2011-02-11,13280
LIVONIA AVE-VAN SINDEREN AV,2011-02-18,13466
LIVONIA AVE-VAN SINDEREN AV,2011-02-25,12006
LIVONIA AVE-VAN SINDEREN AV,2011-03-04,12922
LIVONIA AVE-VAN SINDEREN AV,2011-03-11,13465
LIVONIA AVE-VAN SINDEREN AV,2011-03-18,14013
LIVONIA AVE-VAN SINDEREN AV,2011-03-25,11102
LIVONIA AVE-VAN SINDEREN AV,2011-04-01,11071
LIVONIA AVE-VAN SINDEREN AV,2011-04-08,13319
LIVONIA AVE-VAN SINDEREN AV,2011-04-15,13507
LIVONIA AVE-VAN SINDEREN AV,2011-04-22,12588
LIVONIA AVE-VAN SINDEREN AV,2011-04-29,12846
LIVONIA AVE-VAN SINDEREN AV,2011-05-06,13707
LIVONIA AVE-VAN SINDEREN AV,2011-05-20,13581
LIVONIA AVE-VAN SINDEREN AV,2011-05-27,13837
LIVONIA AVE-VAN SINDEREN AV,2011-06-03,12769
LIVONIA AVE-VAN SINDEREN AV,2011-06-10,13356
LIVONIA AVE-VAN SINDEREN AV,2011-06-17,13383
LIVONIA AVE-VAN SINDEREN AV,2011-06-24,13257
LIVONIA AVE-VAN SINDEREN AV,2011-07-01,13047
LIVONIA AVE-VAN SINDEREN AV,2011-07-08,13452
LIVONIA AVE-VAN SINDEREN AV,2011-07-15,13696
LIVONIA AVE-VAN SINDEREN AV,2011-07-22,12580
LIVONIA AVE-VAN SINDEREN AV,2011-07-29,12714
LIVONIA AVE-VAN SINDEREN AV,2011-08-05,13528
LIVONIA AVE-VAN SINDEREN AV,2011-08-12,13233
LIVONIA AVE-VAN SINDEREN AV,2011-08-19,12678
LIVONIA AVE-VAN SINDEREN AV,2011-08-26,13445
LIVONIA AVE-VAN SINDEREN AV,2011-09-02,10684
LIVONIA AVE-VAN SINDEREN AV,2011-09-09,13209
LIVONIA AVE-VAN SINDEREN AV,2011-09-16,16283
LIVONIA AVE-VAN SINDEREN AV,2011-09-23,16236
LIVONIA AVE-VAN SINDEREN AV,2011-09-30,12462
LIVONIA AVE-VAN SINDEREN AV,2011-10-07,16347
LIVONIA AVE-VAN SINDEREN AV,2011-10-14,15357
LIVONIA AVE-VAN SINDEREN AV,2011-10-21,17099
LIVONIA AVE-VAN SINDEREN AV,2011-10-28,16956
LIVONIA AVE-VAN SINDEREN AV,2011-11-04,15918
LIVONIA AVE-VAN SINDEREN AV,2011-11-11,16008
LIVONIA AVE-VAN SINDEREN AV,2011-11-18,17181
LIVONIA AVE-VAN SINDEREN AV,2011-11-25,14850
LIVONIA AVE-VAN SINDEREN AV,2011-12-02,16861
LIVONIA AVE-VAN SINDEREN AV,2011-12-09,17442
LIVONIA AVE-VAN SINDEREN AV,2011-12-16,17549
LIVONIA AVE-VAN SINDEREN AV,2011-12-23,17131
LIVONIA AVE-VAN SINDEREN AV,2011-12-30,12792
LIVONIA AVE-VAN SINDEREN AV,2012-01-06,15325
LIVONIA AVE-VAN SINDEREN AV,2012-01-13,17300
LIVONIA AVE-VAN SINDEREN AV,2012-01-20,15187
LIVONIA AVE-VAN SINDEREN AV,2012-01-27,15842
LIVONIA AVE-VAN SINDEREN AV,2012-02-03,15250
LIVONIA AVE-VAN SINDEREN AV,2012-02-10,17585
LIVONIA AVE-VAN SINDEREN AV,2012-02-17,16848
LIVONIA AVE-VAN SINDEREN AV,2012-02-24,13978
LIVONIA AVE-VAN SINDEREN AV,2012-03-02,16915
LIVONIA AVE-VAN SINDEREN AV,2012-03-09,17362
LIVONIA AVE-VAN SINDEREN AV,2012-03-16,17887
LIVONIA AVE-VAN SINDEREN AV,2012-03-23,18431
LIVONIA AVE-VAN SINDEREN AV,2012-03-30,14016
LIVONIA AVE-VAN SINDEREN AV,2012-04-06,17413
LIVONIA AVE-VAN SINDEREN AV,2012-04-13,15001
LIVONIA AVE-VAN SINDEREN AV,2012-04-20,17820
LIVONIA AVE-VAN SINDEREN AV,2012-04-27,17865
LIVONIA AVE-VAN SINDEREN AV,2012-05-04,17881
LIVONIA AVE-VAN SINDEREN AV,2012-05-11,18339
LIVONIA AVE-VAN SINDEREN AV,2012-05-18,16770
LIVONIA AVE-VAN SINDEREN AV,2012-05-25,18190
LIVONIA AVE-VAN SINDEREN AV,2012-06-01,17085
LIVONIA AVE-VAN SINDEREN AV,2012-06-08,18422
LIVONIA AVE-VAN SINDEREN AV,2012-06-15,15020
LIVONIA AVE-VAN SINDEREN AV,2012-06-22,14833
LIVONIA AVE-VAN SINDEREN AV,2012-06-29,15389
LIVONIA AVE-VAN SINDEREN AV,2012-07-06,14839
LIVONIA AVE-VAN SINDEREN AV,2012-07-13,15414
LIVONIA AVE-VAN SINDEREN AV,2012-07-20,14676
LIVONIA AVE-VAN SINDEREN AV,2012-07-27,15112
LIVONIA AVE-VAN SINDEREN AV,2012-08-03,14907
LIVONIA AVE-VAN SINDEREN AV,2012-08-10,14864
LIVONIA AVE-VAN SINDEREN AV,2012-08-17,14147
LIVONIA AVE-VAN SINDEREN AV,2012-08-24,15254
LIVONIA AVE-VAN SINDEREN AV,2012-08-31,15782
LIVONIA AVE-VAN SINDEREN AV,2012-09-07,15234
LIVONIA AVE-VAN SINDEREN AV,2012-09-14,16132
LIVONIA AVE-VAN SINDEREN AV,2012-09-21,15654
LIVONIA AVE-VAN SINDEREN AV,2012-09-28,15679
LONGWOOD AVE-SOUTHERN BLVD,2010-06-04,17636
LONGWOOD AVE-SOUTHERN BLVD,2010-06-11,17433
LONGWOOD AVE-SOUTHERN BLVD,2010-06-18,17650
LONGWOOD AVE-SOUTHERN BLVD,2010-06-25,17202
LONGWOOD AVE-SOUTHERN BLVD,2010-07-02,17018
LONGWOOD AVE-SOUTHERN BLVD,2010-07-09,15937
LONGWOOD AVE-SOUTHERN BLVD,2010-07-16,16868
LONGWOOD AVE-SOUTHERN BLVD,2010-07-23,16831
LONGWOOD AVE-SOUTHERN BLVD,2010-07-30,16679
LONGWOOD AVE-SOUTHERN BLVD,2010-08-06,16716
LONGWOOD AVE-SOUTHERN BLVD,2010-08-13,16431
LONGWOOD AVE-SOUTHERN BLVD,2010-08-20,16390
LONGWOOD AVE-SOUTHERN BLVD,2010-08-27,15736
LONGWOOD AVE-SOUTHERN BLVD,2010-09-03,16558
LONGWOOD AVE-SOUTHERN BLVD,2010-09-10,15911
LONGWOOD AVE-SOUTHERN BLVD,2010-09-17,17781
LONGWOOD AVE-SOUTHERN BLVD,2010-09-24,17494
LONGWOOD AVE-SOUTHERN BLVD,2010-10-01,17184
LONGWOOD AVE-SOUTHERN BLVD,2010-10-08,17603
LONGWOOD AVE-SOUTHERN BLVD,2010-10-15,16861
LONGWOOD AVE-SOUTHERN BLVD,2010-10-22,17613
LONGWOOD AVE-SOUTHERN BLVD,2010-10-29,18058
LONGWOOD AVE-SOUTHERN BLVD,2010-11-05,17463
LONGWOOD AVE-SOUTHERN BLVD,2010-11-12,17308
LONGWOOD AVE-SOUTHERN BLVD,2010-11-19,17365
LONGWOOD AVE-SOUTHERN BLVD,2010-11-26,15325
LONGWOOD AVE-SOUTHERN BLVD,2010-12-03,17220
LONGWOOD AVE-SOUTHERN BLVD,2010-12-10,17545
LONGWOOD AVE-SOUTHERN BLVD,2010-12-17,17268
LONGWOOD AVE-SOUTHERN BLVD,2010-12-24,16630
LONGWOOD AVE-SOUTHERN BLVD,2010-12-31,14061
LONGWOOD AVE-SOUTHERN BLVD,2011-01-07,16857
LONGWOOD AVE-SOUTHERN BLVD,2011-01-14,17152
LONGWOOD AVE-SOUTHERN BLVD,2011-01-21,16389
LONGWOOD AVE-SOUTHERN BLVD,2011-01-28,16657
LONGWOOD AVE-SOUTHERN BLVD,2011-02-04,17590
LONGWOOD AVE-SOUTHERN BLVD,2011-02-11,18056
LONGWOOD AVE-SOUTHERN BLVD,2011-02-18,18282
LONGWOOD AVE-SOUTHERN BLVD,2011-02-25,16702
LONGWOOD AVE-SOUTHERN BLVD,2011-03-04,18140
LONGWOOD AVE-SOUTHERN BLVD,2011-03-11,17842
LONGWOOD AVE-SOUTHERN BLVD,2011-03-18,18031
LONGWOOD AVE-SOUTHERN BLVD,2011-03-25,17813
LONGWOOD AVE-SOUTHERN BLVD,2011-04-01,17936
LONGWOOD AVE-SOUTHERN BLVD,2011-04-08,18376
LONGWOOD AVE-SOUTHERN BLVD,2011-04-15,18523
LONGWOOD AVE-SOUTHERN BLVD,2011-04-22,16517
LONGWOOD AVE-SOUTHERN BLVD,2011-04-29,17494
LONGWOOD AVE-SOUTHERN BLVD,2011-05-06,18684
LONGWOOD AVE-SOUTHERN BLVD,2011-05-20,18059
LONGWOOD AVE-SOUTHERN BLVD,2011-05-27,18517
LONGWOOD AVE-SOUTHERN BLVD,2011-06-03,17634
LONGWOOD AVE-SOUTHERN BLVD,2011-06-10,18580
LONGWOOD AVE-SOUTHERN BLVD,2011-06-17,18538
LONGWOOD AVE-SOUTHERN BLVD,2011-06-24,18545
LONGWOOD AVE-SOUTHERN BLVD,2011-07-01,18902
LONGWOOD AVE-SOUTHERN BLVD,2011-07-08,18572
LONGWOOD AVE-SOUTHERN BLVD,2011-07-15,19808
LONGWOOD AVE-SOUTHERN BLVD,2011-07-22,19501
LONGWOOD AVE-SOUTHERN BLVD,2011-07-29,19265
LONGWOOD AVE-SOUTHERN BLVD,2011-08-05,18524
LONGWOOD AVE-SOUTHERN BLVD,2011-08-12,18083
LONGWOOD AVE-SOUTHERN BLVD,2011-08-19,17392
LONGWOOD AVE-SOUTHERN BLVD,2011-08-26,17160
LONGWOOD AVE-SOUTHERN BLVD,2011-09-02,14222
LONGWOOD AVE-SOUTHERN BLVD,2011-09-09,17054
LONGWOOD AVE-SOUTHERN BLVD,2011-09-16,20996
LONGWOOD AVE-SOUTHERN BLVD,2011-09-23,20617
LONGWOOD AVE-SOUTHERN BLVD,2011-09-30,15745
LONGWOOD AVE-SOUTHERN BLVD,2011-10-07,21057
LONGWOOD AVE-SOUTHERN BLVD,2011-10-14,19527
LONGWOOD AVE-SOUTHERN BLVD,2011-10-21,20602
LONGWOOD AVE-SOUTHERN BLVD,2011-10-28,20945
LONGWOOD AVE-SOUTHERN BLVD,2011-11-04,18819
LONGWOOD AVE-SOUTHERN BLVD,2011-11-11,18392
LONGWOOD AVE-SOUTHERN BLVD,2011-11-18,20023
LONGWOOD AVE-SOUTHERN BLVD,2011-11-25,17292
LONGWOOD AVE-SOUTHERN BLVD,2011-12-02,20335
LONGWOOD AVE-SOUTHERN BLVD,2011-12-09,19841
LONGWOOD AVE-SOUTHERN BLVD,2011-12-16,20839
LONGWOOD AVE-SOUTHERN BLVD,2011-12-23,20854
LONGWOOD AVE-SOUTHERN BLVD,2011-12-30,15415
LONGWOOD AVE-SOUTHERN BLVD,2012-01-06,18332
LONGWOOD AVE-SOUTHERN BLVD,2012-01-13,20762
LONGWOOD AVE-SOUTHERN BLVD,2012-01-20,19762
LONGWOOD AVE-SOUTHERN BLVD,2012-01-27,19764
LONGWOOD AVE-SOUTHERN BLVD,2012-02-03,22024
LONGWOOD AVE-SOUTHERN BLVD,2012-02-10,22383
LONGWOOD AVE-SOUTHERN BLVD,2012-02-17,21421
LONGWOOD AVE-SOUTHERN BLVD,2012-02-24,16503
LONGWOOD AVE-SOUTHERN BLVD,2012-03-02,20776
LONGWOOD AVE-SOUTHERN BLVD,2012-03-09,21652
LONGWOOD AVE-SOUTHERN BLVD,2012-03-16,21719
LONGWOOD AVE-SOUTHERN BLVD,2012-03-23,21185
LONGWOOD AVE-SOUTHERN BLVD,2012-03-30,16386
LONGWOOD AVE-SOUTHERN BLVD,2012-04-06,20062
LONGWOOD AVE-SOUTHERN BLVD,2012-04-13,17569
LONGWOOD AVE-SOUTHERN BLVD,2012-04-20,21222
LONGWOOD AVE-SOUTHERN BLVD,2012-04-27,21084
LONGWOOD AVE-SOUTHERN BLVD,2012-05-04,20600
LONGWOOD AVE-SOUTHERN BLVD,2012-05-11,21405
LONGWOOD AVE-SOUTHERN BLVD,2012-05-18,18576
LONGWOOD AVE-SOUTHERN BLVD,2012-05-25,20902
LONGWOOD AVE-SOUTHERN BLVD,2012-06-01,19127
LONGWOOD AVE-SOUTHERN BLVD,2012-06-08,20627
LONGWOOD AVE-SOUTHERN BLVD,2012-06-15,18789
LONGWOOD AVE-SOUTHERN BLVD,2012-06-22,18063
LONGWOOD AVE-SOUTHERN BLVD,2012-06-29,19115
LONGWOOD AVE-SOUTHERN BLVD,2012-07-06,17287
LONGWOOD AVE-SOUTHERN BLVD,2012-07-13,16633
LONGWOOD AVE-SOUTHERN BLVD,2012-07-20,16376
LONGWOOD AVE-SOUTHERN BLVD,2012-07-27,16423
LONGWOOD AVE-SOUTHERN BLVD,2012-08-03,16001
LONGWOOD AVE-SOUTHERN BLVD,2012-08-10,17285
LONGWOOD AVE-SOUTHERN BLVD,2012-08-17,17800
LONGWOOD AVE-SOUTHERN BLVD,2012-08-24,19101
LONGWOOD AVE-SOUTHERN BLVD,2012-08-31,18648
LONGWOOD AVE-SOUTHERN BLVD,2012-09-07,18518
LONGWOOD AVE-SOUTHERN BLVD,2012-09-14,20164
LONGWOOD AVE-SOUTHERN BLVD,2012-09-21,17875
LONGWOOD AVE-SOUTHERN BLVD,2012-09-28,18850
LORIMER STREET-BROADWAY,2010-06-04,23677
LORIMER STREET-BROADWAY,2010-06-11,23784
LORIMER STREET-BROADWAY,2010-06-18,24316
LORIMER STREET-BROADWAY,2010-06-25,23980
LORIMER STREET-BROADWAY,2010-07-02,24480
LORIMER STREET-BROADWAY,2010-07-09,24480
LORIMER STREET-BROADWAY,2010-07-16,24655
LORIMER STREET-BROADWAY,2010-07-23,24797
LORIMER STREET-BROADWAY,2010-07-30,25130
LORIMER STREET-BROADWAY,2010-08-06,24706
LORIMER STREET-BROADWAY,2010-08-13,24428
LORIMER STREET-BROADWAY,2010-08-20,24064
LORIMER STREET-BROADWAY,2010-08-27,24028
LORIMER STREET-BROADWAY,2010-09-03,24320
LORIMER STREET-BROADWAY,2010-09-10,22662
LORIMER STREET-BROADWAY,2010-09-17,26510
LORIMER STREET-BROADWAY,2010-09-24,25196
LORIMER STREET-BROADWAY,2010-10-01,23309
LORIMER STREET-BROADWAY,2010-10-08,26235
LORIMER STREET-BROADWAY,2010-10-15,29018
LORIMER STREET-BROADWAY,2010-10-22,26162
LORIMER STREET-BROADWAY,2010-10-29,25065
LORIMER STREET-BROADWAY,2010-11-05,25041
LORIMER STREET-BROADWAY,2010-11-12,25150
LORIMER STREET-BROADWAY,2010-11-19,25734
LORIMER STREET-BROADWAY,2010-11-26,22197
LORIMER STREET-BROADWAY,2010-12-03,24726
LORIMER STREET-BROADWAY,2010-12-10,24424
LORIMER STREET-BROADWAY,2010-12-17,24427
LORIMER STREET-BROADWAY,2010-12-24,22649
LORIMER STREET-BROADWAY,2010-12-31,18393
LORIMER STREET-BROADWAY,2011-01-07,23494
LORIMER STREET-BROADWAY,2011-01-14,23419
LORIMER STREET-BROADWAY,2011-01-21,22729
LORIMER STREET-BROADWAY,2011-01-28,22544
LORIMER STREET-BROADWAY,2011-02-04,24776
LORIMER STREET-BROADWAY,2011-02-11,24590
LORIMER STREET-BROADWAY,2011-02-18,25707
LORIMER STREET-BROADWAY,2011-02-25,22506
LORIMER STREET-BROADWAY,2011-03-04,26550
LORIMER STREET-BROADWAY,2011-03-11,26029
LORIMER STREET-BROADWAY,2011-03-18,25785
LORIMER STREET-BROADWAY,2011-03-25,25459
LORIMER STREET-BROADWAY,2011-04-01,25925
LORIMER STREET-BROADWAY,2011-04-08,26363
LORIMER STREET-BROADWAY,2011-04-15,26186
LORIMER STREET-BROADWAY,2011-04-22,23199
LORIMER STREET-BROADWAY,2011-04-29,23821
LORIMER STREET-BROADWAY,2011-05-06,25955
LORIMER STREET-BROADWAY,2011-05-20,25340
LORIMER STREET-BROADWAY,2011-05-27,25987
LORIMER STREET-BROADWAY,2011-06-03,25927
LORIMER STREET-BROADWAY,2011-06-10,29444
LORIMER STREET-BROADWAY,2011-06-17,26257
LORIMER STREET-BROADWAY,2011-06-24,27378
LORIMER STREET-BROADWAY,2011-07-01,26326
LORIMER STREET-BROADWAY,2011-07-08,23598
LORIMER STREET-BROADWAY,2011-07-15,25803
LORIMER STREET-BROADWAY,2011-07-22,26547
LORIMER STREET-BROADWAY,2011-07-29,24876
LORIMER STREET-BROADWAY,2011-08-05,25020
LORIMER STREET-BROADWAY,2011-08-12,24745
LORIMER STREET-BROADWAY,2011-08-19,23915
LORIMER STREET-BROADWAY,2011-08-26,24471
LORIMER STREET-BROADWAY,2011-09-02,19762
LORIMER STREET-BROADWAY,2011-09-09,25649
LORIMER STREET-BROADWAY,2011-09-16,33640
LORIMER STREET-BROADWAY,2011-09-23,34404
LORIMER STREET-BROADWAY,2011-09-30,21459
LORIMER STREET-BROADWAY,2011-10-07,28578
LORIMER STREET-BROADWAY,2011-10-14,32058
LORIMER STREET-BROADWAY,2011-10-21,28009
LORIMER STREET-BROADWAY,2011-10-28,28156
LORIMER STREET-BROADWAY,2011-11-04,27932
LORIMER STREET-BROADWAY,2011-11-11,27236
LORIMER STREET-BROADWAY,2011-11-18,27911
LORIMER STREET-BROADWAY,2011-11-25,24210
LORIMER STREET-BROADWAY,2011-12-02,31886
LORIMER STREET-BROADWAY,2011-12-09,27644
LORIMER STREET-BROADWAY,2011-12-16,27529
LORIMER STREET-BROADWAY,2011-12-23,26700
LORIMER STREET-BROADWAY,2011-12-30,21001
LORIMER STREET-BROADWAY,2012-01-06,25101
LORIMER STREET-BROADWAY,2012-01-13,27696
LORIMER STREET-BROADWAY,2012-01-20,27707
LORIMER STREET-BROADWAY,2012-01-27,27367
LORIMER STREET-BROADWAY,2012-02-03,29178
LORIMER STREET-BROADWAY,2012-02-10,28920
LORIMER STREET-BROADWAY,2012-02-17,29749
LORIMER STREET-BROADWAY,2012-02-24,24851
LORIMER STREET-BROADWAY,2012-03-02,33102
LORIMER STREET-BROADWAY,2012-03-09,33460
LORIMER STREET-BROADWAY,2012-03-16,29613
LORIMER STREET-BROADWAY,2012-03-23,30165
LORIMER STREET-BROADWAY,2012-03-30,22885
LORIMER STREET-BROADWAY,2012-04-06,28449
LORIMER STREET-BROADWAY,2012-04-13,24415
LORIMER STREET-BROADWAY,2012-04-20,30151
LORIMER STREET-BROADWAY,2012-04-27,28918
LORIMER STREET-BROADWAY,2012-05-04,29222
LORIMER STREET-BROADWAY,2012-05-11,29486
LORIMER STREET-BROADWAY,2012-05-18,26038
LORIMER STREET-BROADWAY,2012-05-25,29069
LORIMER STREET-BROADWAY,2012-06-01,26694
LORIMER STREET-BROADWAY,2012-06-08,28758
LORIMER STREET-BROADWAY,2012-06-15,26948
LORIMER STREET-BROADWAY,2012-06-22,26198
LORIMER STREET-BROADWAY,2012-06-29,26053
LORIMER STREET-BROADWAY,2012-07-06,23442
LORIMER STREET-BROADWAY,2012-07-13,25816
LORIMER STREET-BROADWAY,2012-07-20,25331
LORIMER STREET-BROADWAY,2012-07-27,25160
LORIMER STREET-BROADWAY,2012-08-03,25845
LORIMER STREET-BROADWAY,2012-08-10,25384
LORIMER STREET-BROADWAY,2012-08-17,25728
LORIMER STREET-BROADWAY,2012-08-24,25258
LORIMER STREET-BROADWAY,2012-08-31,25281
LORIMER STREET-BROADWAY,2012-09-07,25613
LORIMER STREET-BROADWAY,2012-09-14,27265
LORIMER STREET-BROADWAY,2012-09-21,25895
LORIMER STREET-BROADWAY,2012-09-28,26173
MAIN STREET,2010-06-04,260797
MAIN STREET,2010-06-11,274874
MAIN STREET,2010-06-18,275094
MAIN STREET,2010-06-25,277218
MAIN STREET,2010-07-02,278034
MAIN STREET,2010-07-09,258879
MAIN STREET,2010-07-16,278502
MAIN STREET,2010-07-23,282978
MAIN STREET,2010-07-30,281985
MAIN STREET,2010-08-06,280533
MAIN STREET,2010-08-13,279476
MAIN STREET,2010-08-20,275425
MAIN STREET,2010-08-27,270650
MAIN STREET,2010-09-03,282014
MAIN STREET,2010-09-10,268531
MAIN STREET,2010-09-17,283532
MAIN STREET,2010-09-24,289637
MAIN STREET,2010-10-01,277254
MAIN STREET,2010-10-08,285473
MAIN STREET,2010-10-15,278069
MAIN STREET,2010-10-22,272050
MAIN STREET,2010-10-29,284481
MAIN STREET,2010-11-05,276682
MAIN STREET,2010-11-12,279203
MAIN STREET,2010-11-19,280841
MAIN STREET,2010-11-26,254063
MAIN STREET,2010-12-03,268493
MAIN STREET,2010-12-10,271655
MAIN STREET,2010-12-17,261296
MAIN STREET,2010-12-24,264672
MAIN STREET,2010-12-31,239463
